policy_id,customer_id,product_type,coverage_amount,annual_premium,policy_start_date,policy_end_date,agent_id,status
POL52365,CUST11196,Property,597991.01,30568.9,2026-07-13,2027-07-13,AGT5058,Active
POL52366,CUST10372,Term,660554.11,29903.02,2026-08-21,2027-08-21,AGT5035,Active
POL52367,CUST10151,Term,679316.67,35357.86,2023-07-30,2024-07-30,AGT5246,Active
POL52368,CUST10340,Property,444956.58,23804.69,2024-05-10,2025-05-10,AGT5262,Active
POL52369,CUST10413,Health,425862.73,21395.94,2023-12-14,2024-12-14,AGT5129,Active
POL52370,CUST10182,Term,665382.74,35537.03,2021-08-16,2022-08-16,AGT5013,Lapsed
POL52371,CUST10389,Health,390639.33,19140.01,2025-02-14,2026-02-14,AGT5162,Lapsed
POL52372,CUST10193,Health,524356.08,24009.87,2026-03-27,2027-03-27,AGT5089,Active
POL52373,CUST10630,Property,595206.98,29031.48,2021-10-30,2022-10-30,AGT5176,Active
POL52374,CUST10805,Whole,515651.5,25506.02,2020-11-06,2021-11-06,AGT5041,Active
POL52375,CUST10753,Term,685302.27,36770.15,2020-10-23,2021-10-23,AGT5241,Lapsed
POL52376,CUST11366,Property,406335.09,19645.15,2023-09-29,2024-09-29,AGT5205,Lapsed
POL52377,CUST10422,Vehicle,671874.02,32351.41,2021-08-02,2022-08-02,AGT5193,Active
POL52378,CUST11468,Whole,633722.61,34145.08,2025-11-16,2026-11-16,AGT5153,Active
POL52379,CUST11503,Term,575003.51,27318.22,2021-05-12,2022-05-12,AGT5066,Lapsed
POL52380,CUST11587,Term,714310.18,36733.02,2021-12-22,2022-12-22,AGT5281,Lapsed
POL52381,CUST10306,Health,420786.25,20309.81,2022-08-21,2023-08-21,AGT5079,Active
POL52382,CUST10411,Property,693298.0,37794.83,2021-12-28,2022-12-28,AGT5109,Lapsed
POL52383,CUST11040,Health,415721.09,19495.76,2025-01-15,2026-01-15,AGT5277,Active
POL52384,CUST10235,Whole,766321.75,40032.18,2026-04-25,2027-04-25,AGT5012,Active
POL52385,CUST10145,Property,397614.44,20079.78,2022-04-12,2023-04-12,AGT5037,Lapsed
POL52386,CUST10125,Vehicle,587108.56,32165.96,2023-07-25,2024-07-25,AGT5228,Active
POL52387,CUST11004,Vehicle,441510.36,24256.83,2026-05-24,2027-05-24,AGT5110,Lapsed
POL52388,CUST11324,Vehicle,532214.58,28173.83,2022-10-07,2023-10-07,AGT5173,Lapsed
POL52389,CUST10429,Health,401781.33,18495.83,2023-12-25,2024-12-25,AGT5174,Active
POL52390,CUST11546,Whole,459622.8,22838.69,2022-06-10,2023-06-10,AGT5248,Active
POL52391,CUST11305,Property,408477.5,21871.98,2025-02-22,2026-02-22,AGT5186,Lapsed
POL52392,CUST10131,Whole,388081.36,19941.5,2023-08-25,2024-08-25,AGT5127,Lapsed
POL52393,CUST10679,Term,655915.2,35281.48,2023-10-01,2024-10-01,AGT5164,Lapsed
POL52394,CUST10113,Term,554495.19,29384.73,2023-01-27,2024-01-27,AGT5221,Active
POL52395,CUST11515,Term,398893.42,19198.58,2021-10-31,2022-10-31,AGT5113,Active
POL52396,CUST11228,Whole,746503.38,35048.82,2021-09-17,2022-09-17,AGT5051,Active
POL52397,CUST11137,Property,641259.91,30925.17,2024-10-18,2025-10-18,AGT5145,Lapsed
POL52398,CUST11131,Property,486745.16,25291.01,2025-12-30,2026-12-30,AGT5299,Active
POL52399,CUST10466,Term,548862.2,27339.18,2022-05-12,2023-05-12,AGT5033,Active
POL52400,CUST11546,Property,573367.67,26052.96,2023-01-12,2024-01-12,AGT5052,Lapsed
POL52401,CUST11531,Whole,604422.21,31686.7,2024-03-05,2025-03-05,AGT5298,Active
POL52402,CUST11222,Health,650107.6,29545.42,2025-04-10,2026-04-10,AGT5248,Active
POL52403,CUST10773,Whole,612111.61,30050.42,2022-07-17,2023-07-17,AGT5035,Active
POL52404,CUST10080,Property,761809.57,37803.16,2025-06-09,2026-06-09,AGT5063,Active
POL52405,CUST10049,Health,604383.18,30237.45,2026-05-25,2027-05-25,AGT5207,Cancelled
POL52406,CUST10230,Term,758619.31,35193.04,2023-08-08,2024-08-08,AGT5234,Active
POL52407,CUST10984,Property,597038.42,31331.32,2025-12-21,2026-12-21,AGT5220,Active
POL52408,CUST11313,Property,646202.94,34567.8,2023-03-20,2024-03-20,AGT5258,Active
POL52409,CUST11572,Vehicle,656925.66,34146.34,2025-02-26,2026-02-26,AGT5152,Active
POL52410,CUST10296,Vehicle,663294.38,36156.65,2025-07-27,2026-07-27,AGT5262,Lapsed
POL52411,CUST10451,Health,358550.37,17058.04,2024-05-30,2025-05-30,AGT5178,Active
POL52412,CUST10090,Health,394616.01,18391.99,2024-04-26,2025-04-26,AGT5142,Active
POL52413,CUST11634,Vehicle,464079.06,21195.86,2023-04-02,2024-04-02,AGT5190,Active
POL52414,CUST11289,Property,489525.38,25560.66,2024-01-29,2025-01-29,AGT5128,Active
POL52415,CUST10793,Vehicle,720229.18,33577.86,2022-12-01,2023-12-01,AGT5181,Active
POL52416,CUST10949,Term,657173.13,35738.27,2024-06-20,2025-06-20,AGT5250,Active
POL52417,CUST10933,Term,436161.93,22237.06,2021-01-21,2022-01-21,AGT5287,Cancelled
POL52418,CUST10422,Health,499224.26,26479.53,2021-09-04,2022-09-04,AGT5173,Lapsed
POL52419,CUST10315,Whole,478601.79,23617.55,2020-11-16,2021-11-16,AGT5001,Active
POL52420,CUST10488,Term,698092.98,36544.09,2023-09-28,2024-09-28,AGT5186,Active
POL52421,CUST10412,Health,671228.95,33183.22,2024-03-12,2025-03-12,AGT5075,Active
POL52422,CUST10924,Term,444176.69,22381.01,2022-06-08,2023-06-08,AGT5070,Active
POL52423,CUST10506,Whole,545379.75,28761.05,2025-08-20,2026-08-20,AGT5264,Active
POL52424,CUST11211,Vehicle,738172.38,34975.74,2024-07-18,2025-07-18,AGT5133,Lapsed
POL52425,CUST10938,Whole,637979.44,34352.06,2026-06-19,2027-06-19,AGT5237,Active
POL52426,CUST10881,Whole,719217.29,37516.52,2022-10-15,2023-10-15,AGT5110,Active
POL52427,CUST11574,Whole,522712.09,27424.3,2020-11-07,2021-11-07,AGT5182,Active
POL52428,CUST10530,Whole,465735.41,22067.3,2021-10-02,2022-10-02,AGT5199,Active
POL52429,CUST11059,Health,591956.31,27171.55,2022-08-11,2023-08-11,AGT5267,Active
POL52430,CUST10000,wholee,398099.22,18204.51,2025-06-02,2026-06-02,AGT5058,Active
POL52431,CUST11220,Term,701922.57,36128.07,2022-10-27,2023-10-27,AGT5168,Lapsed
POL52432,CUST10832,Term,669470.38,31130.39,2021-02-09,2022-02-09,AGT5121,Lapsed
POL52433,CUST10357,Vehicle,493254.71,27125.02,2024-08-13,2025-08-13,AGT5139,Active
POL52434,CUST10004,Property,577003.94,31510.46,2022-11-27,2023-11-27,AGT5254,Active
POL52435,CUST11172,Whole,692689.65,31373.14,2025-05-08,2026-05-08,AGT5040,Active
POL52436,CUST11096,Vehicle,731396.1,38215.87,2021-05-29,2022-05-29,AGT5163,Active
POL52437,CUST11101,Term,515849.23,24558.41,2022-08-02,2023-08-02,AGT5116,Lapsed
POL52438,CUST10717,Term,682881.88,33057.63,2020-09-26,2021-09-26,AGT5268,Active
POL52439,CUST11064,Whole,459869.83,21799.26,2022-08-24,2023-08-24,AGT5064,Active
POL52440,CUST10943,Term,726200.56,38710.45,2023-06-20,2024-06-20,AGT5069,Lapsed
POL52441,CUST10401,Term,643304.38,34698.24,2025-06-12,2026-06-12,AGT5027,Active
POL52442,CUST10858,Whole,443804.64,20150.51,2026-01-25,2027-01-25,AGT5131,Lapsed
POL52443,CUST10853,Health,608940.12,29046.68,2024-01-17,2025-01-17,AGT5003,Active
POL52444,CUST11358,Term,657728.0,32548.98,2022-12-27,2023-12-27,AGT5150,Lapsed
POL52445,CUST10716,Vehicle,658588.44,33073.14,2024-04-14,2025-04-14,AGT5067,Lapsed
POL52446,CUST10716,Term,513070.73,23537.87,2023-11-02,2024-11-02,AGT5120,Active
POL52447,CUST11628,Property,669823.1,35701.76,2021-04-16,2022-04-16,AGT5181,Cancelled
POL52448,CUST11480,Vehicle,690443.48,37518.56,2022-05-05,2023-05-05,AGT5205,Lapsed
POL52449,CUST10405,Property,518644.63,25428.45,2024-04-27,2025-04-27,AGT5018,Active
POL52450,CUST11507,Health,422785.18,22649.59,2025-12-22,2026-12-22,AGT5044,Active
POL52451,CUST10229,Vehicle,713618.61,36939.43,2025-10-31,2026-10-31,AGT5095,Active
POL52452,CUST11412,Health,567242.92,28882.56,2021-02-14,2022-02-14,AGT5155,Active
POL52453,CUST10310,Health,511135.51,27187.55,2026-01-11,2027-01-11,AGT5265,Lapsed
POL52454,CUST10706,Vehicle,710543.2,35335.52,2023-03-16,2024-03-16,AGT5041,Active
POL52455,CUST11628,Whole,437362.17,22076.8,2025-03-18,2026-03-18,AGT5020,Active
POL52456,CUST10162,Term,690738.03,32980.43,2022-07-31,2023-07-31,AGT5188,Lapsed
POL52457,CUST11386,Health,521787.45,27196.53,2022-08-05,2023-08-05,AGT5293,Cancelled
POL52458,CUST10820,Health,364883.49,17000.15,2021-11-09,2022-11-09,AGT5249,Active
POL52459,CUST10182,Vehicle,745647.6,35367.27,2025-06-28,2026-06-28,AGT5169,Lapsed
POL52460,CUST11575,Vehicle,672109.23,33470.51,2023-09-01,2024-09-01,AGT5005,Lapsed
POL52461,CUST10906,Health,425164.54,20770.62,2026-08-13,2027-08-13,AGT5172,Active
POL52462,CUST11458,Property,740622.8,35102.4,2023-03-15,2024-03-15,AGT5137,Active
POL52463,CUST11437,Health,677370.95,31781.49,2021-06-02,2022-06-02,AGT5134,Lapsed
POL52464,CUST10027,Vehicle,680576.0,36484.98,2021-09-13,2022-09-13,AGT5147,Cancelled
POL52465,CUST10436,Term,430015.52,21891.48,2022-08-20,2023-08-20,AGT5168,Lapsed
POL52466,CUST10557,Property,456756.81,22277.82,2022-12-21,2023-12-21,AGT5216,Lapsed
POL52467,CUST10886,Vehicle,663024.45,35443.83,2024-02-18,2025-02-18,AGT5057,Active
POL52468,CUST10120,Property,736815.22,39236.59,2022-05-20,2023-05-20,AGT5022,Lapsed
POL52469,CUST10649,Whole,467781.98,21568.9,2024-07-14,2025-07-14,AGT5015,Cancelled
POL52470,CUST11344,Health,511289.74,25908.51,2025-10-23,2026-10-23,AGT5121,Active
POL52471,CUST10291,Vehicle,436512.12,20977.08,2026-08-08,2027-08-08,AGT5152,Active
POL52472,CUST11161,Property,569033.02,28684.01,2026-02-22,2027-02-22,AGT5235,Active
POL52473,CUST10761,Vehicle,620876.01,32397.3,2022-05-19,2023-05-19,AGT5130,Cancelled
POL52474,CUST10119,Vehicle,385013.75,17358.37,2025-09-21,2026-09-21,AGT5159,Active
POL52475,CUST10300,Term,626776.72,31423.87,2023-02-02,2024-02-02,AGT5293,Active
POL52476,CUST10235,Whole,631303.72,30250.38,2026-01-18,2027-01-18,AGT5224,Lapsed
POL52477,CUST11034,Vehicle,549993.21,27686.72,2026-03-08,2027-03-08,AGT5207,Active
POL52478,CUST10146,Property,729729.87,33639.4,2020-11-27,2021-11-27,AGT5109,Lapsed
POL52479,CUST11357,Vehicle,428961.59,22810.32,2024-07-17,2025-07-17,AGT5045,Active
POL52480,CUST11328,Vehicle,397395.87,20043.33,2021-02-02,2022-02-02,AGT5276,Lapsed
POL52481,CUST10137,Whole,575895.0,27130.78,2021-03-30,2022-03-30,AGT5166,Lapsed
POL52482,CUST11470,Vehicle,579487.05,30537.14,2025-06-28,2026-06-28,AGT5023,Active
POL52483,CUST11587,Whole,487675.34,22129.65,2025-01-05,2026-01-05,AGT5144,Active
POL52484,CUST10075,Term,748360.97,38112.7,2022-04-28,2023-04-28,AGT5027,Active
POL52485,CUST11574,Vehicle,473908.9,23703.79,2025-03-13,2026-03-13,AGT5294,Active
POL52486,CUST10457,Property,489012.3,22199.42,2023-01-28,2024-01-28,AGT5158,Lapsed
POL52487,CUST11100,Property,697229.79,33116.36,2024-01-05,2025-01-05,AGT5235,Active
POL52488,CUST10295,Health,672988.29,30803.62,2022-07-21,2023-07-21,AGT5141,Active
POL52489,CUST11349,Vehicle,580660.82,30382.42,2024-05-07,2025-05-07,AGT5005,Active
POL52490,CUST11390,Whole,392335.78,20424.1,2023-01-13,2024-01-13,AGT5191,Active
POL52491,CUST11616,Health,474402.21,21771.73,2024-11-07,2025-11-07,AGT5195,Active
POL52492,CUST11639,Whole,471216.83,21719.36,2023-05-27,2024-05-27,AGT5068,Lapsed
POL52493,CUST10129,Whole,581741.95,31299.36,2025-10-07,2026-10-07,AGT5214,Active
POL52494,CUST11087,Vehicle,636012.14,29897.96,2026-06-23,2027-06-23,AGT5067,Active
POL52495,CUST10447,Property,536087.97,25751.85,2021-05-27,2022-05-27,AGT5207,Lapsed
POL52496,CUST10211,Vehicle,581122.07,30127.0,2022-12-01,2023-12-01,AGT5224,Active
POL52497,CUST10248,Whole,677546.22,30901.01,2024-05-19,2025-05-19,AGT5041,Active
POL52498,CUST11551,Health,436151.45,23760.03,2020-11-06,2021-11-06,AGT5087,Lapsed
POL52499,CUST11133,Vehicle,452075.87,20447.43,2020-12-16,2021-12-16,AGT5048,Active
POL52500,CUST10085,Health,631972.23,33805.1,2020-09-25,2021-09-25,AGT5218,Active
POL52501,CUST11628,Term,395624.51,19230.94,2021-04-21,2022-04-21,AGT5070,Lapsed
POL52502,CUST11330,Health,402708.8,18726.12,2022-08-11,2023-08-11,AGT5192,Active
POL52503,CUST10508,Property,389757.35,19010.38,2024-10-19,2025-10-19,AGT5125,Active
POL52504,CUST10777,Term,593379.3,32474.71,2023-04-16,2024-04-16,AGT5024,Lapsed
POL52505,CUST11207,Term,610432.71,30698.53,2021-09-11,2022-09-11,AGT5264,Cancelled
POL52506,CUST11120,Property,589446.82,26874.53,2021-10-27,2022-10-27,AGT5213,Active
POL52507,CUST10766,Vehicle,534593.69,29090.14,2026-02-01,2027-02-01,AGT5078,Active
POL52508,CUST10849,Health,535160.19,24850.49,2022-11-20,2023-11-20,AGT5263,Active
POL52509,CUST10075,Vehicle,451308.49,20555.69,2026-02-03,2027-02-03,AGT5212,Cancelled
POL52510,CUST10829,Health,639184.95,29053.68,2026-08-12,2027-08-12,AGT5244,Active
POL52511,CUST10563,Whole,762597.61,40618.5,2026-04-12,2027-04-12,AGT5053,Active
POL52512,CUST10466,Health,539218.01,25089.92,2025-11-18,2026-11-18,AGT5002,Active
POL52513,CUST10443,Term,524316.64,24532.69,2022-03-26,2023-03-26,AGT5018,Active
POL52514,CUST11075,Vehicle,677293.87,36872.66,2025-05-20,2026-05-20,AGT5161,Lapsed
POL52515,CUST10710,Property,459332.69,23479.3,2021-05-03,2022-05-03,AGT5236,Lapsed
POL52516,CUST10706,Vehicle,499252.41,23891.32,2026-05-11,2027-05-11,AGT5274,Active
POL52517,CUST10266,Health,678993.2,34536.68,2021-02-14,2022-02-14,AGT5288,Lapsed
POL52518,CUST11591,Vehicle,448419.2,21268.94,2022-08-25,2023-08-25,AGT5179,Lapsed
POL52519,CUST10381,Term,424272.09,21189.27,2024-05-08,2025-05-08,AGT5189,Cancelled
POL52520,CUST10676,Vehicle,584521.7,28259.42,2025-07-19,2026-07-19,AGT5087,Cancelled
POL52521,CUST10323,Property,611155.67,31307.22,2022-04-17,2023-04-17,AGT5000,Lapsed
POL52522,CUST11165,Vehicle,603722.74,31748.62,2021-09-11,2022-09-11,AGT5058,Lapsed
POL52523,CUST10716,Whole,448324.12,21737.03,2021-07-01,2022-07-01,AGT5016,Active
POL52524,CUST10688,Term,656616.71,30492.71,2023-06-09,2024-06-09,AGT5205,Lapsed
POL52525,CUST11446,Health,434798.39,21112.68,2021-06-06,2022-06-06,AGT5150,Active
POL52526,CUST11257,Property,750019.48,39437.19,2025-11-05,2026-11-05,AGT5231,Lapsed
POL52527,CUST10860,Health,429785.01,22723.08,2025-03-11,2026-03-11,AGT5044,Lapsed
POL52528,CUST10773,Property,391664.92,20701.65,2026-01-01,2027-01-01,AGT5273,Active
POL52529,CUST11588,Term,598132.94,32745.22,2026-06-21,2027-06-21,AGT5215,Active
POL52530,CUST11581,Whole,463096.43,24658.88,2023-02-25,2024-02-25,AGT5271,Active
POL52531,CUST11168,Vehicle,615600.91,33664.59,2023-05-10,2024-05-10,AGT5194,Active
POL52532,CUST11258,Term,468944.9,24041.83,2021-05-29,2022-05-29,AGT5101,Lapsed
POL52533,CUST11486,Property,549812.48,26002.55,2023-11-03,2024-11-03,AGT5187,Lapsed
POL52534,CUST11594,Vehicle,445856.44,22775.22,2024-02-21,2025-02-21,AGT5181,Active
POL52535,CUST10141,Whole,550092.37,25842.43,2024-08-22,2025-08-22,AGT5054,Lapsed
POL52536,CUST11645,Property,437560.33,20063.57,2026-07-14,2027-07-14,AGT5030,Active
POL52537,CUST11165,Property,515119.63,24732.57,2022-08-09,2023-08-09,AGT5195,Active
POL52538,CUST10979,Health,419626.07,20405.47,2025-01-22,2026-01-22,AGT5028,Active
POL52539,CUST10687,Property,699199.22,36420.5,2022-01-11,2023-01-11,AGT5030,Lapsed
POL52540,CUST10557,Health,605273.93,29434.94,2022-04-04,2023-04-04,AGT5021,Lapsed
POL52541,CUST11322,Whole,449225.47,20229.29,2022-06-14,2023-06-14,AGT5186,Active
POL52542,CUST11083,Whole,416918.25,22584.22,2021-03-03,2022-03-03,AGT5278,Active
POL52543,CUST10342,Vehicle,387731.46,19733.22,2024-01-10,2025-01-10,AGT5149,Lapsed
POL52544,CUST11012,Vehicle,463681.94,21842.93,2025-11-29,2026-11-29,AGT5045,Active
POL52545,CUST10235,Property,569868.29,27081.78,2024-08-18,2025-08-18,AGT5153,Lapsed
POL52546,CUST10826,Health,489959.12,22656.4,2025-01-31,2026-01-31,AGT5144,Lapsed
POL52547,CUST10962,Vehicle,745226.63,40291.03,2021-11-28,2022-11-28,AGT5178,Active
POL52548,CUST11059,Health,627285.98,29671.94,2021-02-21,2022-02-21,AGT5129,Active
POL52549,CUST10243,Whole,415101.87,22584.23,2026-07-04,2027-07-04,AGT5159,Active
POL52550,CUST10159,Property,446188.97,21257.83,2021-01-13,2022-01-13,AGT5097,Active
POL52551,CUST10428,Term,391647.54,20754.39,2020-10-01,2021-10-01,AGT5271,Active
POL52552,CUST11007,Property,438217.15,19765.57,2021-12-20,2022-12-20,AGT5161,Active
POL52553,CUST11542,Health,535296.0,26675.26,2025-08-02,2026-08-02,AGT5093,Active
POL52554,CUST11287,Vehicle,407006.98,19818.04,2021-10-19,2022-10-19,AGT5000,Active
POL52555,CUST11235,Health,370953.78,17934.08,2021-04-20,2022-04-20,AGT5203,Active
POL52556,CUST10546,Property,430492.18,23643.3,2021-12-04,2022-12-04,AGT5114,Active
POL52557,CUST10184,Property,642724.25,33555.78,2024-03-20,2025-03-20,AGT5074,Active
POL52558,CUST11476,Whole,392452.88,18664.19,2023-11-03,2024-11-03,AGT5143,Active
POL52559,CUST10829,Vehicle,744518.67,39105.41,2025-10-28,2026-10-28,AGT5145,Active
POL52560,CUST10166,Term,526769.96,24387.18,2025-03-27,2026-03-27,AGT5240,Active
POL52561,CUST10886,Vehicle,505230.02,27413.42,2022-07-18,2023-07-18,AGT5162,Active
POL52562,CUST11119,Whole,567802.94,27972.17,2023-05-26,2024-05-26,AGT5210,Active
POL52563,CUST10526,Vehicle,573751.76,26912.76,2021-08-06,2022-08-06,AGT5194,Active
POL52564,CUST10017,Whole,546705.15,26093.26,2023-09-13,2024-09-13,AGT5254,Active
POL52565,CUST11037,Whole,572235.46,26638.41,2026-02-27,2027-02-27,AGT5001,Active
POL52566,CUST10070,Whole,515797.55,28010.69,2021-12-26,2022-12-26,AGT5112,Lapsed
POL52567,CUST10714,Term,504345.83,24238.32,2022-11-09,2022-11-09,AGT5214,Active
POL52568,CUST11359,Whole,395516.38,18363.24,2026-07-11,2027-07-11,AGT5042,Active
POL52569,CUST11646,Term,637791.9,33885.25,2025-11-18,2026-11-18,AGT5132,Active
POL52570,CUST10614,Property,622649.71,29347.09,2023-10-03,2024-10-03,AGT5120,Cancelled
POL52571,CUST10036,Health,584087.13,26833.84,2025-05-09,2026-05-09,AGT5241,Active
POL52572,CUST10818,Property,747306.2,38623.74,2021-10-19,2022-10-19,AGT5288,Lapsed
POL52573,CUST10453,Vehicle,556826.03,25098.41,2022-05-05,2023-05-05,AGT5031,Lapsed
POL52574,CUST11477,Health,658619.65,35120.37,2021-08-28,2022-08-28,AGT5064,Active
POL52575,CUST11180,Property,555918.15,28144.52,2022-07-08,2023-07-08,AGT5232,Active
POL52576,CUST10674,Term,563709.75,26758.28,2025-11-22,2026-11-22,AGT5052,Active
POL52577,CUST11262,Property,628686.72,31268.32,2024-07-25,2025-07-25,AGT5149,Active
POL52578,CUST10566,Term,463866.38,22091.24,2021-07-22,2022-07-22,AGT5283,Lapsed
POL52579,CUST10863,Whole,468682.11,23588.1,2025-12-06,2026-12-06,AGT5292,Active
POL52580,CUST11531,Health,528441.15,26800.65,2025-02-22,2026-02-22,AGT5284,Active
POL52581,CUST10341,Term,407674.65,21491.31,2022-02-12,2023-02-12,AGT5040,Active
POL52582,CUST10517,Whole,476113.35,23644.21,2026-01-14,2027-01-14,AGT5044,Active
POL52583,CUST11465,Health,627694.25,33183.92,2021-10-17,2022-10-17,AGT5052,Lapsed
POL52584,CUST10763,Term,558414.3,25515.31,2020-11-04,2021-11-04,AGT5230,Cancelled
POL52585,CUST10524,Vehicle,388063.09,21038.23,2024-08-23,2025-08-23,AGT5053,Active
POL52586,CUST10062,Term,404672.85,18960.98,2023-05-23,2024-05-23,AGT5128,Active
POL52587,CUST10695,Health,671830.38,35852.75,2022-04-08,2023-04-08,AGT5245,Lapsed
POL52588,CUST10829,Vehicle,739639.57,36942.27,2026-03-27,2027-03-27,AGT5147,Cancelled
POL52589,CUST10677,Property,631824.98,29093.75,2021-03-06,2022-03-06,AGT5282,Lapsed
POL52590,CUST10455,Health,414730.79,20155.1,2023-04-06,2024-04-06,AGT5149,Lapsed
POL52591,CUST10611,Term,521924.89,28279.62,2021-07-30,2022-07-30,AGT5113,Active
POL52592,CUST11068,Vehicle,493466.55,26325.03,2023-09-08,2024-09-08,AGT5290,Active
POL52593,CUST11475,Whole,687285.18,35892.2,2023-09-21,2024-09-21,AGT5164,Lapsed
POL52594,CUST11076,Health,537981.39,26252.66,2020-12-28,2021-12-28,AGT5055,Active
POL52595,CUST11071,Term,678938.97,34549.78,2022-04-23,2023-04-23,AGT5190,Active
POL52596,CUST11348,Term,519034.8,24561.36,2021-04-05,2022-04-05,AGT5231,Lapsed
POL52597,CUST10277,Term,713218.62,36715.38,2024-07-25,2025-07-25,AGT5251,Active
POL52598,CUST10494,Property,550227.51,26196.0,2025-01-24,2026-01-24,AGT5001,Active
POL52599,CUST10086,Term,540728.21,28815.44,2023-03-18,2024-03-18,AGT5032,Lapsed
POL52600,CUST10579,Property,573302.9,29837.54,2022-06-09,2023-06-09,AGT5188,Active
POL52601,CUST11646,Term,607273.9,29671.95,2023-02-02,2024-02-02,AGT5222,Lapsed
POL52602,CUST10545,Vehicle,715974.28,36940.56,2024-03-28,2025-03-28,AGT5195,Active
POL52603,CUST11422,Vehicle,551031.6,26588.02,2023-11-07,2024-11-07,AGT5114,Active
POL52604,CUST10145,Vehicle,729591.5,33967.25,2023-08-21,2024-08-21,AGT5226,Active
POL52605,CUST10760,Health,487783.92,23097.47,2023-04-11,2024-04-11,AGT5173,Lapsed
POL52606,CUST10581,Property,509960.49,24333.72,2024-10-05,2025-10-05,AGT5277,Active
POL52607,CUST10344,Property,498592.56,23566.56,2024-07-20,2025-07-20,AGT5110,Active
POL52608,CUST10619,Whole,393143.52,20358.37,2026-06-06,2027-06-06,AGT5226,Active
POL52609,CUST11079,Vehicle,698976.41,36624.0,2021-12-28,2022-12-28,AGT5043,Active
POL52610,CUST10813,Health,377731.81,18724.69,2020-12-28,2021-12-28,AGT5219,Lapsed
POL52611,CUST11395,Health,467015.97,25628.87,2020-11-20,2021-11-20,AGT5219,Active
POL52612,CUST11497,Whole,481425.86,25953.77,2022-04-09,2023-04-09,AGT5076,Cancelled
POL52613,CUST10796,Health,610552.86,28006.37,2021-01-25,2022-01-25,AGT5018,Lapsed
POL52614,CUST11621,Health,676405.51,33552.76,2021-04-12,2022-04-12,AGT5297,Active
POL52615,CUST10120,Property,699433.27,37828.69,2022-01-12,2023-01-12,AGT5022,Active
POL52616,CUST10453,Property,508199.36,23988.35,2024-05-24,2025-05-24,AGT5140,Active
POL52617,CUST10692,Health,509515.07,24856.16,2024-12-20,2025-12-20,AGT5000,Lapsed
POL52618,CUST10960,Whole,480109.21,26151.3,2023-01-10,2024-01-10,AGT5125,Active
POL52619,CUST10900,Health,673393.07,35528.64,2021-04-13,2022-04-13,AGT5246,Active
POL52620,CUST10938,Term,426801.06,22758.42,2025-01-28,2026-01-28,AGT5150,Active
POL52621,CUST11482,Whole,751502.47,40426.95,2025-12-13,2026-12-13,AGT5071,Active
POL52622,CUST10455,Term,691910.08,32320.34,2022-04-14,2023-04-14,AGT5118,Active
POL52623,CUST11348,Health,599052.2,31146.37,2021-11-27,2022-11-27,AGT5027,Lapsed
POL52624,CUST10925,Term,676778.58,35888.22,2025-05-22,2026-05-22,AGT5178,Active
POL52625,CUST10813,Property,515648.52,24372.02,2022-10-05,2023-10-05,AGT5001,Active
POL52626,CUST10492,Vehicle,489845.1,22255.43,2022-05-27,2023-05-27,AGT5104,Active
POL52627,CUST10498,Property,531847.03,24881.7,2024-04-02,2025-04-02,AGT5018,Lapsed
POL52628,CUST10647,Term,450785.45,23627.48,2025-01-28,2026-01-28,AGT5071,Active
